PERC_OPENED,CAMPAIGN_ID,CAMPAIGN_NAME,CLIENT,CLIENT_NAME,CREATED_BY,FROM_EMAIL,FROM_NAME,JOB_ID,LAST_BOUNCED_COUNT,LAST_CLICK_COUNT,LAST_MODIFIED_BY,LAST_OPEN_COUNT,LAST_SYNCED,LAST_UNSUBSCRIBE_COUNT,NUM_BOUNCED,NUM_CLICKS,NUM_FORWARDS,NUM_LIKES,NUM_MENTIONS,NUM_OPENS,NUM_RECIPIENTS,NUM_SPAM_COMPLAINTS,NUM_UNIQUE_OPENS,NUM_UNSUBSCRIBED,OWNER,REPLY_TO,SALESFORCE_CAMPAIGN,SENT_DATE,SUBJECT,TAGS,TOTAL_RECIPIENTS,WEB_VERSION_TEXT_URL,WEB_VERSION_URL,WORLD_VIEW_EMAIL_TRACKING
26.26,CM100139,Campaign 394,Client_394,Client Name 394,user394@midwest.org,user394@midwestfood.org,Team 394,,4,635,user394@midwist.org,,,4,7,243,,3,8,1094,1227,3,612,8,,,,2020-03-07T07:36:52.000Z,Sample Subject 394,,86,http://createsend.com/texturl/394,http://createsend.com/url/394,https://midwestfoodbank.org/email_tracking/394
18.53,CM100141,Campaign 410,Client_410,Client Name 410,user410@midwest.org,user410@midwestfood.org,Team 410,,4,640,user410@midwist.org,,,10,20,564,,2,9,1276,1010,1,786,7,,,,2020-03-07T09:37:28.000Z,Sample Subject 410,,60,http://createsend.com/texturl/410,http://createsend.com/url/410,https://midwestfoodbank.org/email_tracking/410
33.57,CM100144,Campaign 442,Client_442,Client Name 442,user442@midwest.org,user442@midwestfood.org,Team 442,,5,785,user442@midwist.org,,,7,1,464,,13,5,1361,1157,3,722,8,,,,2020-04-11T17:05:24.000Z,Sample Subject 442,,31,http://createsend.com/texturl/442,http://createsend.com/url/442,https://midwestfoodbank.org/email_tracking/442
42.13,CM100142,Campaign 426,Client_426,Client Name 426,user426@midwest.org,user426@midwestfood.org,Team 426,,2,788,user426@midwist.org,,,2,3,284,,15,3,1347,1308,5,601,0,,,,2020-03-23T12:04:46.000Z,Sample Subject 426,,39,http://createsend.com/texturl/426,http://createsend.com/url/426,https://midwestfoodbank.org/email_tracking/426
19.29,CM100145,Campaign 458,Client_458,Client Name 458,user458@midwest.org,user458@midwestfood.org,Team 458,,3,227,user458@midwist.org,,,8,7,190,,7,8,983,1411,5,278,9,,,,2020-04-14T00:53:57.000Z,Sample Subject 458,,58,http://createsend.com/texturl/458,http://createsend.com/url/458,https://midwestfoodbank.org/email_tracking/458
28.95,CM100147,Campaign 474,Client_474,Client Name 474,user474@midwest.org,user474@midwestfood.org,Team 474,,3,745,user474@midwist.org,,,7,2,660,,13,3,650,1006,2,477,9,,,,2020-03-05T11:16:33.000Z,Sample Subject 474,,68,http://createsend.com/texturl/474,http://createsend.com/url/474,https://midwestfoodbank.org/email_tracking/474
42.94,CM100149,Campaign 490,Client_490,Client Name 490,user490@midwest.org,user490@midwestfood.org,Team 490,,1,485,user490@midwist.org,,,7,7,657,,18,8,1328,1093,3,936,5,,,,2020-02-08T08:14:40.000Z,Sample Subject 490,,87,http://createsend.com/texturl/490,http://createsend.com/url/490,https://midwestfoodbank.org/email_tracking/490
12.44,CM100150,Campaign 506,Client_506,Client Name 506,user506@midwest.org,user506@midwestfood.org,Team 506,,4,781,user506@midwist.org,,,9,4,442,,17,5,1169,1146,4,975,5,,,,2020-03-03T05:07:00.000Z,Sample Subject 506,,5,http://createsend.com/texturl/506,http://createsend.com/url/506,https://midwestfoodbank.org/email_tracking/506
22.89,CM100152,Campaign 522,Client_522,Client Name 522,user522@midwest.org,user522@midwestfood.org,Team 522,,1,674,user522@midwist.org,,,2,11,591,,18,2,1200,1112,4,836,3,,,,2020-04-01T11:04:02.000Z,Sample Subject 522,,40,http://createsend.com/texturl/522,http://createsend.com/url/522,https://midwestfoodbank.org/email_tracking/522
13.98,CM100153,Campaign 538,Client_538,Client Name 538,user538@midwest.org,user538@midwestfood.org,Team 538,,5,374,user538@midwist.org,,,3,20,545,,1,4,821,1384,5,332,6,,,,2020-01-10T18:40:54.000Z,Sample Subject 538,,50,http://createsend.com/texturl/538,http://createsend.com/url/538,https://midwestfoodbank.org/email_tracking/538
49.1,CM100155,Campaign 554,Client_554,Client Name 554,user554@midwest.org,user554@midwestfood.org,Team 554,,4,73,user554@midwist.org,,,2,16,444,,12,7,902,1317,4,728,6,,,,2020-04-06T12:45:30.000Z,Sample Subject 554,,82,http://createsend.com/texturl/554,http://createsend.com/url/554,https://midwestfoodbank.org/email_tracking/554
23.2,CM100157,Campaign 570,Client_570,Client Name 570,user570@midwest.org,user570@midwestfood.org,Team 570,,4,706,user570@midwist.org,,,6,15,410,,5,8,904,1007,3,531,2,,,,2020-04-05T07:00:37.000Z,Sample Subject 570,,93,http://createsend.com/texturl/570,http://createsend.com/url/570,https://midwestfoodbank.org/email_tracking/570
47.39,CM100158,Campaign 586,Client_586,Client Name 586,user586@midwest.org,user586@midwestfood.org,Team 586,,1,457,user586@midwist.org,,,0,1,346,,2,1,1383,1192,3,867,0,,,,2020-03-04T12:48:55.000Z,Sample Subject 586,,27,http://createsend.com/texturl/586,http://createsend.com/url/586,https://midwestfoodbank.org/email_tracking/586
41.99,CM100161,Campaign 618,Client_618,Client Name 618,user618@midwest.org,user618@midwestfood.org,Team 618,,2,676,user618@midwist.org,,,10,5,111,,14,1,755,1167,3,332,0,,,,2020-03-10T12:33:49.000Z,Sample Subject 618,,21,http://createsend.com/texturl/618,http://createsend.com/url/618,https://midwestfoodbank.org/email_tracking/618
28.57,CM100163,Campaign 634,Client_634,Client Name 634,user634@midwest.org,user634@midwestfood.org,Team 634,,2,540,user634@midwist.org,,,3,2,167,,11,6,1473,1272,0,944,1,,,,2020-01-16T01:57:00.000Z,Sample Subject 634,,100,http://createsend.com/texturl/634,http://createsend.com/url/634,https://midwestfoodbank.org/email_tracking/634
39.23,CM100165,Campaign 650,Client_650,Client Name 650,user650@midwest.org,user650@midwestfood.org,Team 650,,3,657,user650@midwist.org,,,2,1,571,,12,2,1443,1278,0,546,9,,,,2020-04-07T12:08:08.000Z,Sample Subject 650,,22,http://createsend.com/texturl/650,http://createsend.com/url/650,https://midwestfoodbank.org/email_tracking/650
43.58,CM100130,Campaign 309,Client_309,Client Name 309,user309@midwest.org,user309@midwestfood.org,Team 309,,3,520,user309@midwist.org,,,3,17,442,,20,4,1399,1315,1,781,5,,,,2020-02-11T12:41:31.000Z,Sample Subject 309,,60,http://createsend.com/texturl/309,http://createsend.com/url/309,https://midwestfoodbank.org/email_tracking/309
35.05,CM100132,Campaign 325,Client_325,Client Name 325,user325@midwest.org,user325@midwestfood.org,Team 325,,3,117,user325@midwist.org,,,1,13,487,,14,4,1269,1348,3,776,7,,,,2020-01-03T22:29:58.000Z,Sample Subject 325,,59,http://createsend.com/texturl/325,http://createsend.com/url/325,https://midwestfoodbank.org/email_tracking/325
11.3,CM100134,Campaign 341,Client_341,Client Name 341,user341@midwest.org,user341@midwestfood.org,Team 341,,5,631,user341@midwist.org,,,0,1,122,,9,10,620,1315,3,789,8,,,,2020-04-11T10:33:00.000Z,Sample Subject 341,,82,http://createsend.com/texturl/341,http://createsend.com/url/341,https://midwestfoodbank.org/email_tracking/341
39.89,CM100135,Campaign 357,Client_357,Client Name 357,user357@midwest.org,user357@midwestfood.org,Team 357,,1,256,user357@midwist.org,,,2,1,347,,4,7,760,1156,4,842,7,,,,2020-03-15T12:05:22.000Z,Sample Subject 357,,93,http://createsend.com/texturl/357,http://createsend.com/url/357,https://midwestfoodbank.org/email_tracking/357
46.11,CM100137,Campaign 373,Client_373,Client Name 373,user373@midwest.org,user373@midwestfood.org,Team 373,,3,79,user373@midwist.org,,,0,15,537,,2,4,655,1364,1,968,8,,,,2020-04-08T13:25:56.000Z,Sample Subject 373,,16,http://createsend.com/texturl/373,http://createsend.com/url/373,https://midwestfoodbank.org/email_tracking/373
47.34,CM100138,Campaign 389,Client_389,Client Name 389,user389@midwest.org,user389@midwestfood.org,Team 389,,3,539,user389@midwist.org,,,10,14,284,,15,6,920,1335,3,364,4,,,,2020-02-25T15:16:24.000Z,Sample Subject 389,,21,http://createsend.com/texturl/389,http://createsend.com/url/389,https://midwestfoodbank.org/email_tracking/389
29.61,CM100140,Campaign 405,Client_405,Client Name 405,user405@midwest.org,user405@midwestfood.org,Team 405,,2,402,user405@midwist.org,,,10,6,618,,1,10,611,1173,4,781,6,,,,2020-01-04T22:13:04.000Z,Sample Subject 405,,82,http://createsend.com/texturl/405,http://createsend.com/url/405,https://midwestfoodbank.org/email_tracking/405
33.77,CM100142,Campaign 421,Client_421,Client Name 421,user421@midwest.org,user421@midwestfood.org,Team 421,,2,584,user421@midwist.org,,,1,15,634,,17,1,1161,1310,0,462,6,,,,2020-04-04T13:38:00.000Z,Sample Subject 421,,69,http://createsend.com/texturl/421,http://createsend.com/url/421,https://midwestfoodbank.org/email_tracking/421
46.24,CM100143,Campaign 437,Client_437,Client Name 437,user437@midwest.org,user437@midwestfood.org,Team 437,,1,199,user437@midwist.org,,,3,15,224,,1,3,931,1475,4,650,7,,,,2020-03-08T02:34:23.000Z,Sample Subject 437,,80,http://createsend.com/texturl/437,http://createsend.com/url/437,https://midwestfoodbank.org/email_tracking/437
26.43,CM100145,Campaign 453,Client_453,Client Name 453,user453@midwest.org,user453@midwestfood.org,Team 453,,4,110,user453@midwist.org,,,1,20,660,,17,9,678,1061,4,943,6,,,,2020-02-11T21:25:32.000Z,Sample Subject 453,,23,http://createsend.com/texturl/453,http://createsend.com/url/453,https://midwestfoodbank.org/email_tracking/453
40.71,CM100146,Campaign 469,Client_469,Client Name 469,user469@midwest.org,user469@midwestfood.org,Team 469,,2,378,user469@midwist.org,,,2,11,605,,11,9,617,1262,3,641,3,,,,2020-03-08T02:16:31.000Z,Sample Subject 469,,80,http://createsend.com/texturl/469,http://createsend.com/url/469,https://midwestfoodbank.org/email_tracking/469
15.48,CM100148,Campaign 485,Client_485,Client Name 485,user485@midwest.org,user485@midwestfood.org,Team 485,,5,446,user485@midwist.org,,,3,16,335,,6,4,1382,1028,0,796,3,,,,2020-01-13T19:00:42.000Z,Sample Subject 485,,27,http://createsend.com/texturl/485,http://createsend.com/url/485,https://midwestfoodbank.org/email_tracking/485
22.93,CM100151,Campaign 517,Client_517,Client Name 517,user517@midwest.org,user517@midwestfood.org,Team 517,,5,531,user517@midwist.org,,,2,7,654,,3,4,838,1105,1,645,0,,,,2020-02-29T17:48:40.000Z,Sample Subject 517,,53,http://createsend.com/texturl/517,http://createsend.com/url/517,https://midwestfoodbank.org/email_tracking/517
32.89,CM100153,Campaign 533,Client_533,Client Name 533,user533@midwest.org,user533@midwestfood.org,Team 533,,5,754,user533@midwist.org,,,3,4,342,,2,8,1291,1418,0,338,2,,,,2020-03-31T09:29:22.000Z,Sample Subject 533,,41,http://createsend.com/texturl/533,http://createsend.com/url/533,https://midwestfoodbank.org/email_tracking/533
25.08,CM100154,Campaign 549,Client_549,Client Name 549,user549@midwest.org,user549@midwestfood.org,Team 549,,2,287,user549@midwist.org,,,5,19,180,,3,6,693,1427,3,677,1,,,,2020-03-05T03:58:48.000Z,Sample Subject 549,,10,http://createsend.com/texturl/549,http://createsend.com/url/549,https://midwestfoodbank.org/email_tracking/549
35.53,CM100156,Campaign 565,Client_565,Client Name 565,user565@midwest.org,user565@midwestfood.org,Team 565,,1,269,user565@midwist.org,,,1,20,615,,9,9,1396,1451,0,599,7,,,,2020-03-23T18:46:14.000Z,Sample Subject 565,,55,http://createsend.com/texturl/565,http://createsend.com/url/565,https://midwestfoodbank.org/email_tracking/565
45.2,CM100158,Campaign 581,Client_581,Client Name 581,user581@midwest.org,user581@midwestfood.org,Team 581,,1,127,user581@midwist.org,,,2,16,384,,19,6,975,1041,3,462,3,,,,2020-03-31T01:42:30.000Z,Sample Subject 581,,83,http://createsend.com/texturl/581,http://createsend.com/url/581,https://midwestfoodbank.org/email_tracking/581
10.43,CM100159,Campaign 597,Client_597,Client Name 597,user597@midwest.org,user597@midwestfood.org,Team 597,,4,690,user597@midwist.org,,,9,8,409,,1,7,1140,1402,3,669,1,,,,2020-04-11T11:00:17.000Z,Sample Subject 597,,80,http://createsend.com/texturl/597,http://createsend.com/url/597,https://midwestfoodbank.org/email_tracking/597
33.79,CM100161,Campaign 613,Client_613,Client Name 613,user613@midwest.org,user613@midwestfood.org,Team 613,,1,313,user613@midwist.org,,,9,15,456,,19,8,817,1374,0,698,5,,,,2020-04-20T16:10:58.000Z,Sample Subject 613,,17,http://createsend.com/texturl/613,http://createsend.com/url/613,https://midwestfoodbank.org/email_tracking/613
40.49,CM100162,Campaign 629,Client_629,Client Name 629,user629@midwest.org,user629@midwestfood.org,Team 629,,3,554,user629@midwist.org,,,8,9,246,,19,10,1396,1093,2,396,2,,,,2020-03-03T15:18:25.000Z,Sample Subject 629,,7,http://createsend.com/texturl/629,http://createsend.com/url/629,https://midwestfoodbank.org/email_tracking/629
28.73,CM100164,Campaign 645,Client_645,Client Name 645,user645@midwest.org,user645@midwestfood.org,Team 645,,4,204,user645@midwist.org,,,4,16,347,,11,6,1347,1200,2,987,3,,,,2020-04-16T00:34:37.000Z,Sample Subject 645,,82,http://createsend.com/texturl/645,http://createsend.com/url/645,https://midwestfoodbank.org/email_tracking/645
31.62,CM100166,Campaign 661,Client_661,Client Name 661,user661@midwest.org,user661@midwestfood.org,Team 661,,4,441,user661@midwist.org,,,4,16,427,,17,5,749,1416,5,595,0,,,,2020-04-17T09:07:10.000Z,Sample Subject 661,,99,http://createsend.com/texturl/661,http://createsend.com/url/661,https://midwestfoodbank.org/email_tracking/661
12.81,CM100167,Campaign 677,Client_677,Client Name 677,user677@midwest.org,user677@midwestfood.org,Team 677,,3,779,user677@midwist.org,,,9,11,674,,1,4,920,1345,0,295,6,,,,2020-01-15T15:16:02.000Z,Sample Subject 677,,90,http://createsend.com/texturl/677,http://createsend.com/url/677,https://midwestfoodbank.org/email_tracking/677
46.4,CM100169,Campaign 693,Client_693,Client Name 693,user693@midwest.org,user693@midwestfood.org,Team 693,,4,512,user693@midwist.org,,,5,15,485,,20,4,948,1127,3,667,3,,,,2020-03-15T19:21:56.000Z,Sample Subject 693,,51,http://createsend.com/texturl/693,http://createsend.com/url/693,https://midwestfoodbank.org/email_tracking/693
34.1,CM100174,Campaign 741,Client_741,Client Name 741,user741@midwest.org,user741@midwestfood.org,Team 741,,3,218,user741@midwist.org,,,6,10,160,,3,5,1001,1366,1,266,9,,,,2020-01-20T01:33:32.000Z,Sample Subject 741,,9,http://createsend.com/texturl/741,http://createsend.com/url/741,https://midwestfoodbank.org/email_tracking/741
17.14,CM100166,Campaign 666,Client_666,Client Name 666,user666@midwest.org,user666@midwestfood.org,Team 666,,5,393,user666@midwist.org,,,10,2,599,,14,2,679,1172,2,882,7,,,,2020-02-10T04:27:06.000Z,Sample Subject 666,,83,http://createsend.com/texturl/666,http://createsend.com/url/666,https://midwestfoodbank.org/email_tracking/666
22.36,CM100168,Campaign 682,Client_682,Client Name 682,user682@midwest.org,user682@midwestfood.org,Team 682,,5,50,user682@midwist.org,,,4,3,317,,15,9,1328,1273,0,978,1,,,,2020-04-18T21:01:16.000Z,Sample Subject 682,,46,http://createsend.com/texturl/682,http://createsend.com/url/682,https://midwestfoodbank.org/email_tracking/682
17.43,CM100169,Campaign 698,Client_698,Client Name 698,user698@midwest.org,user698@midwestfood.org,Team 698,,3,574,user698@midwist.org,,,8,5,526,,12,1,771,1365,5,735,0,,,,2020-01-05T20:24:20.000Z,Sample Subject 698,,75,http://createsend.com/texturl/698,http://createsend.com/url/698,https://midwestfoodbank.org/email_tracking/698
46.16,CM100171,Campaign 714,Client_714,Client Name 714,user714@midwest.org,user714@midwestfood.org,Team 714,,4,599,user714@midwist.org,,,4,3,114,,9,1,1317,1344,2,380,1,,,,2020-03-23T00:31:34.000Z,Sample Subject 714,,21,http://createsend.com/texturl/714,http://createsend.com/url/714,https://midwestfoodbank.org/email_tracking/714
17.52,CM100173,Campaign 730,Client_730,Client Name 730,user730@midwest.org,user730@midwestfood.org,Team 730,,2,643,user730@midwist.org,,,10,19,184,,7,10,924,1133,5,210,5,,,,2020-03-02T07:43:02.000Z,Sample Subject 730,,49,http://createsend.com/texturl/730,http://createsend.com/url/730,https://midwestfoodbank.org/email_tracking/730
49.19,CM100174,Campaign 746,Client_746,Client Name 746,user746@midwest.org,user746@midwestfood.org,Team 746,,1,258,user746@midwist.org,,,1,16,556,,4,6,1185,1252,2,202,7,,,,2020-02-06T04:10:11.000Z,Sample Subject 746,,30,http://createsend.com/texturl/746,http://createsend.com/url/746,https://midwestfoodbank.org/email_tracking/746
30.67,CM100176,Campaign 762,Client_762,Client Name 762,user762@midwest.org,user762@midwestfood.org,Team 762,,2,787,user762@midwist.org,,,7,5,209,,11,10,1215,1346,5,875,0,,,,2020-03-21T05:56:54.000Z,Sample Subject 762,,81,http://createsend.com/texturl/762,http://createsend.com/url/762,https://midwestfoodbank.org/email_tracking/762
18.66,CM100177,Campaign 778,Client_778,Client Name 778,user778@midwest.org,user778@midwestfood.org,Team 778,,1,123,user778@midwist.org,,,7,18,656,,20,4,979,1176,5,262,8,,,,2020-02-05T16:13:07.000Z,Sample Subject 778,,16,http://createsend.com/texturl/778,http://createsend.com/url/778,https://midwestfoodbank.org/email_tracking/778
22.86,CM100179,Campaign 794,Client_794,Client Name 794,user794@midwest.org,user794@midwestfood.org,Team 794,,1,531,user794@midwist.org,,,10,1,413,,16,4,970,1490,2,613,6,,,,2020-04-24T11:44:04.000Z,Sample Subject 794,,63,http://createsend.com/texturl/794,http://createsend.com/url/794,https://midwestfoodbank.org/email_tracking/794
44.01,CM100181,Campaign 810,Client_810,Client Name 810,user810@midwest.org,user810@midwestfood.org,Team 810,,5,772,user810@midwist.org,,,7,14,297,,10,9,1207,1259,3,606,8,,,,2020-02-23T07:31:26.000Z,Sample Subject 810,,45,http://createsend.com/texturl/810,http://createsend.com/url/810,https://midwestfoodbank.org/email_tracking/810
49.07,CM100182,Campaign 826,Client_826,Client Name 826,user826@midwest.org,user826@midwestfood.org,Team 826,,2,76,user826@midwist.org,,,9,4,516,,7,2,788,1250,1,253,1,,,,2020-01-19T07:52:02.000Z,Sample Subject 826,,78,http://createsend.com/texturl/826,http://createsend.com/url/826,https://midwestfoodbank.org/email_tracking/826
40.08,CM100184,Campaign 842,Client_842,Client Name 842,user842@midwest.org,user842@midwestfood.org,Team 842,,1,450,user842@midwist.org,,,4,7,172,,5,10,756,1349,4,583,5,,,,2020-02-27T18:42:54.000Z,Sample Subject 842,,13,http://createsend.com/texturl/842,http://createsend.com/url/842,https://midwestfoodbank.org/email_tracking/842
11.98,CM100187,Campaign 874,Client_874,Client Name 874,user874@midwest.org,user874@midwestfood.org,Team 874,,4,258,user874@midwist.org,,,0,16,166,,19,2,694,1225,2,962,3,,,,2020-04-25T16:32:15.000Z,Sample Subject 874,,15,http://createsend.com/texturl/874,http://createsend.com/url/874,https://midwestfoodbank.org/email_tracking/874
39.57,CM100125,Campaign 25,Client_25,Client Name 25,user25@midwest.org,user25@midwestfood.org,Team 25,,2,585,user25@midwist.org,,,6,6,302,,19,7,975,1015,5,876,6,,,,2020-03-02T00:16:51.000Z,Sample Subject 25,,3,http://createsend.com/texturl/25,http://createsend.com/url/25,https://midwestfoodbank.org/email_tracking/25
46.61,CM100141,Campaign 41,Client_41,Client Name 41,user41@midwest.org,user41@midwestfood.org,Team 41,,2,99,user41@midwist.org,,,8,8,577,,5,7,873,1500,5,649,7,,,,2020-02-25T07:25:49.000Z,Sample Subject 41,,2,http://createsend.com/texturl/41,http://createsend.com/url/41,https://midwestfoodbank.org/email_tracking/41
39.05,CM100157,Campaign 57,Client_57,Client Name 57,user57@midwest.org,user57@midwestfood.org,Team 57,,2,392,user57@midwist.org,,,5,10,302,,1,7,1288,1269,3,971,4,,,,2020-01-23T19:56:06.000Z,Sample Subject 57,,10,http://createsend.com/texturl/57,http://createsend.com/url/57,https://midwestfoodbank.org/email_tracking/57
32.85,CM100189,Campaign 89,Client_89,Client Name 89,user89@midwest.org,user89@midwestfood.org,Team 89,,5,455,user89@midwist.org,,,1,10,324,,11,5,1139,1458,2,329,5,,,,2020-03-12T21:05:58.000Z,Sample Subject 89,,33,http://createsend.com/texturl/89,http://createsend.com/url/89,https://midwestfoodbank.org/email_tracking/89
