ID,ACCOUNT_NAME,ACTIVE_VOLUNTEER,ALTERNATE_EMAIL,BIRTHDATE,CONTACT_RECORD_TYPE,CORE_VOLUNTEER,CORE_VOLUNTEER_2,DATA_QUALITY_DESCRIPTION,DATA_QUALITY_SCORE,DECEASED,DIVISION,DO_NOT_CALL,DO_NOT_CONTACT,DO_NOT_SEND_MAIL,EMAIL,EMAIL_OPT_OUT,EXCL_HH_FORMAL_GREETING,EXCL_HH_INFORMAL_GREETING,EXCL_FROM_HH_NAME,FIRST_GIFT_DATE,FIRST_SOFT_CREDIT_AMOUNT,FIRST_SOFT_CREDIT_DATE,FIRST_VOLUNTEER_DATE,goldenapp__Gender__c,GOLDEN_VOLUNTEER_HOURS_YTD,GROUP_NAME,HOME_ADDRESS,HOME_PHONE,HOUSEHOLD_MAILING_ADDRESS,HOUSEHOLD_PHONE,INITIAL_DATE_WORKED,LARGEST_GIFT,LARGEST_SOFT_CREDIT_AMOUNT,LARGEST_SOFT_CREDIT_DATE,LAST_GIFT_AMOUNT,npo02__LastCloseDate__c,LAST_HOUSEHOLD_GIFT_DATE,LAST_SOFT_CREDIT_AMOUNT,LAST_SOFT_CREDIT_DATE,LAST_VOLUNTEER_DATE,MOBILE_PHONE_TEXT,NAME,SALUTATION,FIRST_NAME,LAST_NAME,MIDDLE_NAME,SUFFIX,NO_EMAIL_REASON,NO_MAIL_REASON,NUMBER_OF_GIFTS_LAST_N_DAYS,NUMBER_OF_GIFTS_LAST_YEAR,NUMBER_OF_GIFTS_THIS_YEAR,NUMBER_OF_GIFTS_TWO_YEARS_AGO,NUMBER_OF_SOFT_CREDITS,NUMBER_OF_SOFT_CREDITS_LAST_N_DAYS,NUMBER_OF_SOFT_CREDITS_LAST_YEAR,NUMBER_OF_SOFT_CREDITS_THIS_YEAR,NUMBER_OF_SOFT_CREDITS_TWO_YEARS_AGO,ORGANIZATION_TYPE,PERSONAL_EMAIL,PHONE,PREFERRED_EMAIL,PREFERRED_PHONE,PRIMARY_ADDRESS_TYPE,PRIMARY_CONTACT,PRIMARY_PHONE,SEND_ME_MORE_ABOUT_MIDWEST_FOOD_BANK,SMALLEST_GIFT,SOFT_CREDIT_LAST_N_DAYS,SOFT_CREDIT_LAST_YEAR,SOFT_CREDIT_THIS_YEAR,SOFT_CREDIT_TOTAL,SOFT_CREDIT_TWO_YEARS_AGO,SUBSCRIPTION_ARIZONA,SUBSCRIPTION_BLOOMINGTON,SUBSCRIPTION_CENTRAL,SUBSCRIPTION_EAST_AFRICA,SUBSCRIPTION_ENEWS,SUBSCRIPTION_FLORIDA,SUBSCRIPTION_GEORGIA,SUBSCRIPTION_HAITI,SUBSCRIPTION_INDIANA,SUBSCRIPTION_MORTON,SUBSCRIPTION_NEW_ENGLAND,SUBSCRIPTION_PENNSYLVANIA,SUBSCRIPTION_PEORIA,SUBSCRIPTION_PRINT_NEWSLETTER,SUBSCRIPTION_TEXAS,npo02__TotalOppAmount__c,TOTAL_GIFTS_LAST_N_DAYS,TOTAL_GIFTS_LAST_YEAR,TOTAL_GIFTS_THIS_YEAR,TOTAL_GIFTS_TWO_YEARS_AGO,TOTAL_HOUSEHOLD_GIFTS,TOTAL_HOUSEHOLD_GIFTS_LAST_YEAR,TOTAL_HOUSEHOLD_GIFTS_THIS_YEAR,TOTAL_NUMBER_OF_GIFTS,UNIQUE_PERSON_ID,VOLUNTEER_HOURS,VOLUNTEER_HOURS_2,VOLUNTEER_HOURS_COMBINED,VOLUNTEER_HOURS_VALUE,VOLUNTEER_HOURS_YTD,VOLUNTEER_HOURS_YTD_2,VOLUNTEER_HOURS_YTD_COMBINED,VOLUNTEERID,WORK_ADDRESS,WORK_EMAIL,WORK_PHONE,WORK_PHONE_TEXT,ZIP_CODE
A0102,Account102,False,alt_user102@example.com,10/18/1985,Golden,True,ILM,,51.3,False,TXD,True,True,True,user102@example.com,False,True,True,True,10/26/2024,1506.02,7/1/2012,7/18/2020,Female,,Group_102,"7991 Elm St, Chicago, CO 42829, USA",202-337-1628,"7991 Elm St, Chicago, CO 42829, USA",202-337-1628,12/11/2021,1290.37,575.64,9/30/2020,1476.99,3/2/2023,10/10/2018,278.84,,4/1/2023,126-156-9808,Name_102,,FirstName_102,LastName_102,,,No Email Requested,Family Receives Mailing,7,9,5,0,6,9,10,4,4,Household Account,Individual,924-726-4114,Personal,Personal,,True,982-859-6843,False,48,,,,,,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,2297.17,555.65,519.02,181.26,203.54,2641.7,745.0,919.45,98.11,user952943@yahoo.com%44207%2771%,32.62,21.14,346.37,31.1,70.15,77.05,173.48,MZK1NZAYND,"1520 View St, Chicago, FL 41593, USA",bsrnbggidl@example.com,579-867-4298,686-372-9799,30746
A0118,Account118,True,alt_user118@example.com,1/4/1951,,True,ILM,"Missing: Phone, Email, Job Title, Salutation",43.4,True,ILB,False,True,True,user118@example.com,False,True,True,True,6/5/2024,1325.87,10/26/2024,8/2/2020,Female,42.35,Group_118,"2324 Hill St, Orlando, AZ 17448, USA",235-156-3299,"2324 Hill St, Orlando, AZ 17448, USA",235-156-3299,4/22/2021,1302.99,194.6,10/11/2020,1689.82,8/7/2021,5/29/2024,1823.47,8/19/2023,1/27/2021,659-622-9054,Name_118,,FirstName_118,LastName_118,,,No Email Requested,,6,4,3,7,8,7,3,4,7,Household Account,Individual,170-127-4690,Personal,Home,Home,True,579-609-8205,False,5,,,,,,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2871.04,401.01,781.21,1769.31,2625.86,1493.28,583.6,1232.43,65.56,user895565@yahoo.com%43558%5810%,99.27,194.2,141.11,161.88,29.96,52.26,111.9,NJQYMJI5NJ,"4868 Maple St, Denver, TX 88099, USA",9gfnlbv7zb@example.com,773-738-7658,905-780-9406,48719
A0134,Account134,False,alt_user134@example.com,1/13/2008,Golden,True,COR,"Missing: Job Title, Salutation",34.5,False,ILB,True,True,False,user134@example.com,True,True,False,True,6/26/2019,813.92,1/24/2017,6/19/2023,Unspecified,,Group_134,"1160 Hill St, , CO 58183, USA",939-763-2125,"1160 Hill St, , CO 58183, USA",939-763-2125,7/16/2015,0.0,1119.55,11/18/2020,1522.05,11/27/2022,10/23/2017,221.47,2/21/2023,4/30/2017,235-224-5528,Name_134,,FirstName_134,LastName_134,,,,,3,6,8,8,8,5,7,10,0,Household Account,Individual,496-915-7492,Personal,Personal,,True,362-468-8113,False,1,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1890.96,963.86,408.35,2221.54,2493.16,1135.53,958.72,789.05,44.3,user559470@yahoo.com%23293%6427%,196.77,136.83,56.93,232.28,67.74,89.41,292.53,LTM4NDMZOD,"7158 Maple St, , CO 87869, USA",qhnmk56chx@example.com,356-543-5958,557-783-2587,94529
A0150,Account150,True,alt_user150@example.com,8/2/1955,Golden,True,ILM,,18.6,False,,True,False,False,user150@example.com,True,True,True,True,9/5/2011,437.97,6/6/2022,4/9/2021,Unspecified,15.46,,"8297 Main St, Austin, TX 99677, USA",873-552-5674,"8297 Main St, Austin, TX 99677, USA",873-552-5674,3/10/2015,413.17,1505.26,10/20/2018,1616.37,9/5/2022,10/30/2020,1745.24,6/3/2018,5/8/2024,351-172-7031,Name_150,,FirstName_150,LastName_150,,,,,0,6,4,6,0,6,5,4,6,Household Account,Individual,557-778-1272,Personal,Home,,True,706-420-7391,False,18,,,,,,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,3664.0,549.5,1054.64,2402.96,749.43,406.8,252.15,261.99,73.46,user902198@yahoo.com%66894%8000%,105.13,85.17,366.65,78.84,146.34,62.89,81.74,MTI3NZA1MD,"3346 Lake St, , TX 54216, USA",gd95zjv3wj@example.com,996-322-6703,189-945-8666,21419
A0166,Account166,True,alt_user166@example.com,7/9/1950,Golden,False,ILB,"Missing: Phone, Job Title, Salutation",39.8,True,FLF,False,True,True,user166@example.com,True,True,True,True,1/28/2017,1928.63,3/25/2024,9/6/2024,Male,12.29,Group_166,"7171 Hill St, Boston, CO 74973, USA",915-372-8606,"7171 Hill St, Boston, CO 74973, USA",915-372-8606,6/24/2018,0.0,0.0,5/13/2017,0.0,1/3/2024,1/29/2018,1060.14,7/20/2018,5/18/2018,890-915-4804,Name_166,,FirstName_166,LastName_166,,,,Address Unknown,3,8,2,7,4,2,4,6,6,Household Account,Individual,245-679-5781,Personal,Home,,True,164-725-1788,False,32,,,,,,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,4499.58,644.37,333.9,495.5,2099.29,3174.39,752.63,1676.97,16.67,user930641@yahoo.com%98329%8804%,191.58,42.48,129.52,691.1,1.08,38.07,58.95,MTI0NDI3MJ,"1937 Oak St, Denver, CO 43061, USA",bpyqjwfgv0@example.com,394-165-1793,966-133-3927,51662
A0198,Account198,False,alt_user198@example.com,6/5/1970,Golden,False,,All Contact Details Captured,8.4,True,ILM,False,False,True,user198@example.com,False,True,True,True,12/13/2024,1254.46,9/18/2020,7/24/2024,Male,35.46,Group_198,"3324 View St, Boston, WA 86399, USA",746-253-9982,"3324 View St, Boston, WA 86399, USA",746-253-9982,6/30/2022,0.0,1967.6,6/12/2017,803.78,11/11/2022,5/13/2020,0.0,12/30/2022,,959-598-3360,Name_198,,FirstName_198,LastName_198,,,,Address Unknown,9,10,2,3,9,9,2,2,3,Household Account,Individual,596-510-8244,Personal,Work,Home,True,783-899-6607,False,23,,,,,,True,False,True,False,False,True,False,False,False,False,False,True,False,True,False,1567.08,227.11,738.98,668.87,2991.87,2009.11,1096.33,1637.28,82.24,user249847@yahoo.com%19985%5377%,130.54,41.53,257.05,855.44,24.13,106.34,25.17,NZEWMZM3OD,"882 Pine St, , IL 66883, USA",rklso1pedl@example.com,800-743-8091,735-584-4673,38569
A0214,Account214,True,alt_user214@example.com,12/26/1956,Golden,True,ILM,All Contact Details Captured,26.8,False,FLF,True,True,True,user214@example.com,False,True,True,False,5/23/2013,1571.41,12/6/2016,3/19/2021,Male,17.95,Group_214,"7017 Cedar St, Phoenix, TX 22645, USA",158-774-6141,"7017 Cedar St, Phoenix, TX 22645, USA",158-774-6141,8/8/2014,0.0,0.0,5/2/2018,0.0,4/9/2021,5/18/2017,734.78,11/1/2017,5/25/2020,186-872-1820,Name_214,,FirstName_214,LastName_214,,,,Address Unknown,2,1,6,0,9,6,9,6,9,Household Account,Individual,236-609-5018,Personal,Home,Home,True,347-784-6243,False,29,,,,,,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,2412.13,649.89,1363.02,1184.19,1772.85,1064.66,36.52,425.67,60.08,user454761@yahoo.com%60110%2136%,49.2,55.88,394.62,626.06,27.19,13.91,277.37,NJG2MTYWOD,"7929 View St, Chicago, WA 27417, USA",s6axfthz2t@example.com,878-313-7709,703-163-7766,60573
A0230,Account230,False,alt_user230@example.com,10/27/1995,,True,ILM,"Missing: Job Title, Salutation",35.3,True,ILP,True,True,False,user230@example.com,False,True,True,True,6/3/2010,1060.76,4/9/2015,11/8/2025,Male,46.4,Group_230,"632 Oak St, Seattle, FL 77761, USA",591-284-1095,"632 Oak St, Seattle, FL 77761, USA",591-284-1095,8/31/2018,1439.72,279.44,4/5/2020,1120.3,5/15/2021,1/4/2023,184.78,4/14/2020,4/14/2021,533-436-4827,Name_230,,FirstName_230,LastName_230,,,,Address Unknown,5,0,5,6,10,9,5,9,2,Household Account,Individual,524-738-3153,Personal,Work,Work,True,818-620-5643,False,39,,,,,,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,4976.12,125.36,531.02,2495.74,639.52,1317.08,550.88,1990.96,90.83,user889205@yahoo.com%22095%3346%,17.44,75.0,325.02,385.43,37.44,32.04,231.28,LTYZNTI0NJ,"5926 Cedar St, Orlando, MA 74395, USA",t4nsg9mej5@example.com,530-703-1536,445-219-7796,10208
A0246,Account246,True,alt_user246@example.com,12/17/1966,Golden,False,FLF,"Missing: Phone, Email, Job Title, Salutation",51.6,False,,True,True,False,user246@example.com,False,False,False,True,3/23/2017,1561.61,9/28/2020,12/21/2024,Male,39.26,Group_246,"2002 Lake St, Seattle, FL 18653, USA",724-988-8658,"2002 Lake St, Seattle, FL 18653, USA",724-988-8658,10/8/2021,170.68,1731.04,12/17/2018,761.9,2/18/2024,1/22/2023,1004.95,3/12/2024,11/22/2023,242-224-6519,Name_246,,FirstName_246,LastName_246,,,,Family Receives Mailing,2,6,5,1,7,0,3,3,7,Household Account,Individual,372-559-5327,Personal,Personal,Work,True,712-969-5718,False,12,,,,,,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,1913.21,885.93,349.1,2006.4,2670.5,535.69,1494.94,160.41,41.38,user487348@yahoo.com%48786%6095%,18.67,87.57,169.57,700.29,26.21,114.57,203.71,LTM4MDQZNT,"3024 Hill St, Chicago, MA 30536, USA",ieoosodzt8@example.com,932-463-4725,861-696-2730,55948
A0278,Account278,False,alt_user278@example.com,6/25/1976,Golden,True,ILB,"Missing: Phone, Job Title, Salutation",54.5,False,NFC,True,True,True,user278@example.com,True,False,True,True,5/28/2021,1138.68,12/28/2021,10/11/2022,Male,26.33,Group_278,"1709 Hill St, Denver, MA 35977, USA",686-854-8466,"1709 Hill St, Denver, MA 35977, USA",686-854-8466,9/8/2016,64.4,1926.04,6/11/2022,1366.66,12/13/2020,4/9/2024,0.0,12/23/2021,4/16/2018,860-642-3365,Name_278,,FirstName_278,LastName_278,,,,Family Receives Mailing,3,4,9,5,5,9,0,7,10,Household Account,Individual,246-779-1613,Personal,Home,Home,True,995-111-4245,False,18,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1049.82,847.7,1823.38,1239.45,352.22,1045.48,567.82,406.46,80.81,user332247@yahoo.com%16496%9749%,21.01,10.28,389.97,793.66,128.73,130.87,48.64,MTC1MDK2MJ,"8091 View St, Orlando, TX 91698, USA",toigfc0bxl@example.com,555-538-9877,884-868-9876,89091
A0310,Account310,True,alt_user310@example.com,1/21/1968,Golden,True,ILM,All Contact Details Captured,27.6,False,ILB,True,True,True,user310@example.com,False,True,True,True,2/8/2013,72.78,7/23/2017,1/19/2021,Unspecified,,,"7245 Main St, Phoenix, FL 44837, USA",953-281-1122,"7245 Main St, Phoenix, FL 44837, USA",953-281-1122,1/29/2014,1626.69,1844.35,11/7/2020,532.25,3/6/2022,4/5/2022,124.79,10/10/2021,3/21/2021,155-582-3619,Name_310,,FirstName_310,LastName_310,,,,,4,2,7,1,10,4,3,3,10,Household Account,Individual,865-932-6840,Personal,Work,Home,True,626-649-4583,False,23,,,,,,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,716.62,298.36,221.89,1201.43,182.16,630.53,138.76,1272.82,16.13,user777608@yahoo.com%56107%7382%,185.24,70.63,393.13,585.28,101.9,126.69,1.38,LTY4MTKZND,"5411 Lake St, Denver, AZ 58361, USA",xqalcudpjz@example.com,828-327-7847,510-542-6014,62036
A0326,Account326,False,alt_user326@example.com,5/20/1991,Golden,True,ILM,"Missing: Phone, Email, Job Title, Salutation",12.9,False,ILP,True,False,True,user326@example.com,True,True,True,False,9/5/2012,136.26,5/25/2017,8/5/2020,Unspecified,,Group_326,"1105 Maple St, , AZ 80939, USA",121-999-6546,"1105 Maple St, , AZ 80939, USA",121-999-6546,3/10/2017,0.0,625.82,7/25/2018,528.9,7/25/2023,6/2/2020,0.0,,10/3/2017,778-105-6318,Name_326,,FirstName_326,LastName_326,,,,,7,3,6,2,3,6,8,4,9,Household Account,Individual,246-446-9821,Personal,Home,,True,902-421-9192,False,7,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3471.16,290.23,528.91,416.79,1971.99,2425.81,239.75,1951.41,68.45,user547767@yahoo.com%54190%2156%,47.13,11.35,62.27,988.2,129.56,15.31,170.28,NJI3NZC5NZ,"5285 Cedar St, Boston, FL 30073, USA",io0rydq6xi@example.com,283-799-5149,820-594-1524,49008
A0342,Account342,True,alt_user342@example.com,4/24/2008,Golden,True,FLF,"Missing: Phone, Job Title, Salutation",47.5,True,COR,False,False,True,user342@example.com,True,False,True,True,6/24/2016,1697.48,1/9/2023,12/25/2022,Female,38.41,Group_342,"4257 Lake St, Phoenix, FL 47765, USA",167-461-8962,"4257 Lake St, Phoenix, FL 47765, USA",167-461-8962,8/29/2013,0.0,1461.31,5/10/2018,0.0,4/22/2022,2/19/2020,642.85,,,663-672-6087,Name_342,,FirstName_342,LastName_342,,,,,5,3,3,9,7,3,1,10,9,Household Account,Individual,305-172-8029,Personal,Work,,True,999-267-8244,False,6,,,,,,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,4972.4,771.42,107.24,2071.41,1244.77,2896.64,282.63,455.01,12.19,user049045@yahoo.com%19277%1658%,75.78,15.06,225.35,505.29,133.17,52.95,197.32,NJC3ODK1ND,"7645 Elm St, Seattle, WA 46040, USA",wi5bt4rdfp@example.com,272-215-5342,559-200-4604,50941
A0358,Account358,True,alt_user358@example.com,12/28/2000,Golden,True,COR,All Contact Details Captured,8.7,True,ILB,True,False,False,user358@example.com,True,False,True,True,9/23/2016,1844.82,11/13/2020,10/25/2022,Female,49.64,Group_358,"2311 Cedar St, Chicago, CO 56888, USA",588-914-9020,"2311 Cedar St, Chicago, CO 56888, USA",588-914-9020,5/3/2016,1315.67,0.0,8/6/2023,0.0,4/14/2020,4/22/2020,232.94,1/6/2021,2/21/2022,904-726-4253,Name_358,,FirstName_358,LastName_358,,,,Family Receives Mailing,8,10,10,5,1,3,1,3,6,Household Account,Individual,365-556-8002,Personal,Work,Home,False,135-601-1689,False,17,,,,,,False,False,False,False,False,False,False,True,True,False,False,True,False,True,True,4798.94,759.89,1831.58,1297.78,886.08,2740.96,1431.21,253.03,58.49,user553990@yahoo.com%80892%8421%,95.91,35.34,34.03,617.15,69.86,54.81,290.49,NTK1MTCZNJ,"1905 Cedar St, Boston, MA 90683, USA",plybtzmvdd@example.com,960-411-3576,411-398-8250,80427
A0406,Account406,False,alt_user406@example.com,1/28/1973,,False,,,2.9,True,INI,True,True,False,user406@example.com,True,True,True,False,1/14/2022,297.15,10/8/2012,11/1/2020,Female,,Group_406,"9121 Maple St, , CO 66508, USA",734-106-4872,"9121 Maple St, , CO 66508, USA",734-106-4872,8/28/2015,398.82,0.0,5/2/2020,0.0,7/28/2022,12/17/2019,1465.17,1/5/2021,9/1/2017,109-160-9697,Name_406,,FirstName_406,LastName_406,,,,Family Receives Mailing,6,7,2,5,1,10,1,0,3,Household Account,Individual,648-981-6921,Personal,Work,,True,613-240-4298,False,35,,,,,,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,3240.96,898.03,1016.59,542.99,1961.63,2202.26,1233.42,766.39,20.33,user325457@yahoo.com%15447%5500%,155.29,171.69,97.41,315.93,45.68,117.37,82.1,LTMXNTG2NJ,"1787 Pine St, Chicago, AZ 52755, USA",qmynuiss0r@example.com,451-591-1606,892-847-1632,16320
A0617,Account617,True,alt_user617@example.com,9/10/2002,,False,COR,"Missing: Phone, Email, Job Title, Salutation",37.5,True,ILM,False,False,False,user617@example.com,False,False,True,True,8/4/2022,772.95,9/12/2021,8/5/2024,Unspecified,17.43,Group_617,"5031 Lake St, Orlando, AZ 30845, USA",962-200-4826,"5031 Lake St, Orlando, AZ 30845, USA",962-200-4826,11/6/2018,1475.27,1012.09,10/29/2019,0.0,6/18/2021,10/10/2020,0.0,12/21/2017,6/11/2020,341-492-5765,Name_617,,FirstName_617,LastName_617,,,,,10,0,3,6,10,10,8,1,3,Household Account,Individual,169-854-5499,Personal,Personal,,True,507-796-8558,False,35,,,,,,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1013.08,395.07,1485.52,2553.55,1367.27,3349.46,203.88,1981.2,32.02,user737406@yahoo.com%24251%8474%,170.91,107.49,37.48,21.61,132.72,80.56,63.58,NTA0NDY4OT,"5091 View St, Orlando, TX 39891, USA",3xssan0rkk@example.com,110-292-6947,440-748-5623,71214
A0649,Account649,False,alt_user649@example.com,1/2/1969,Golden,False,ILM,"Missing: Job Title, Salutation",58.2,True,TXD,True,True,True,user649@example.com,False,True,True,False,6/18/2015,205.98,2/20/2023,4/5/2021,Unspecified,,Group_649,"2188 Lake St, Boston, IL 65277, USA",701-747-9437,"2188 Lake St, Boston, IL 65277, USA",701-747-9437,3/31/2013,131.58,1694.34,12/26/2021,0.0,1/15/2020,9/2/2023,270.57,10/8/2017,8/16/2023,193-962-6514,Name_649,,FirstName_649,LastName_649,,,,Address Unknown,7,8,1,2,10,3,5,5,0,Household Account,Individual,224-977-4313,Personal,Home,Work,True,665-137-8282,False,28,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1770.93,198.93,396.5,1284.66,1948.64,3886.04,659.69,268.66,99.25,user669485@yahoo.com%62197%7283%,96.29,176.1,213.4,86.01,5.22,85.21,162.48,LTQXNJQ0ND,"7219 Lake St, Seattle, CO 42672, USA",2q9elntqat@example.com,549-354-6702,857-894-3499,69995
A0665,Account665,True,alt_user665@example.com,7/6/1980,,False,,"Missing: Job Title, Salutation",39.1,True,INI,True,True,True,user665@example.com,True,False,True,True,7/13/2021,1435.8,7/23/2014,11/3/2021,Unspecified,37.16,Group_665,"6552 Lake St, Boston, FL 50478, USA",835-993-5334,"6552 Lake St, Boston, FL 50478, USA",835-993-5334,7/18/2017,239.94,1479.23,11/11/2020,813.69,9/14/2022,6/18/2023,97.29,1/19/2022,4/15/2021,363-364-3803,Name_665,,FirstName_665,LastName_665,,,,Address Unknown,2,4,2,1,6,2,6,6,8,Household Account,Individual,307-821-5202,Personal,Personal,,True,674-495-2637,False,5,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,4837.52,185.96,1041.42,1181.76,1923.24,2334.39,1098.02,779.72,13.66,user615590@yahoo.com%41084%4571%,79.41,143.4,52.76,897.13,118.2,52.64,181.48,LTQYMTI4OT,"3138 Hill St, Denver, MA 22841, USA",20lkjj0sqy@example.com,683-811-7341,989-200-9299,33877
A0681,Account681,True,alt_user681@example.com,9/8/1984,Golden,True,,"Missing: Phone, Job Title, Salutation",21.7,True,ILP,False,False,False,user681@example.com,True,False,False,True,1/1/2012,580.44,3/7/2024,1/18/2020,Unspecified,39.89,Group_681,"3061 Oak St, Austin, CO 81387, USA",461-339-7209,"3061 Oak St, Austin, CO 81387, USA",461-339-7209,11/16/2013,1115.81,700.69,9/6/2017,344.85,6/4/2022,1/29/2024,1779.2,1/8/2020,11/16/2018,980-244-8207,Name_681,,FirstName_681,LastName_681,,,,,1,2,4,10,6,0,1,9,9,Household Account,Individual,402-946-4078,Personal,Work,Work,True,731-582-2888,False,5,,,,,,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,1103.1,229.37,1796.85,2252.0,681.77,23.71,1075.66,105.19,56.35,user481808@yahoo.com%30980%4849%,139.18,109.15,154.42,902.48,149.56,28.59,14.15,MZI2ODMYMT,"7698 Elm St, Orlando, WA 61253, USA",sutmfubab4@example.com,861-357-7772,199-127-2492,71152
A0697,Account697,True,alt_user697@example.com,10/5/1980,Golden,True,FLF,"Missing: Phone, Job Title, Salutation",4.0,True,NFC,False,False,False,user697@example.com,False,True,False,False,8/14/2011,314.19,9/9/2012,10/12/2021,Male,34.27,Group_697,"4073 Cedar St, Boston, IL 88292, USA",578-903-7430,"4073 Cedar St, Boston, IL 88292, USA",578-903-7430,8/6/2021,595.4,498.36,12/18/2020,306.55,11/16/2019,10/19/2020,0.0,4/29/2020,12/12/2023,959-948-7161,Name_697,,FirstName_697,LastName_697,,,,Family Receives Mailing,7,4,2,10,10,0,3,10,4,Household Account,Individual,975-102-1560,Personal,Work,Home,True,930-868-2883,False,48,,,,,,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2996.15,726.81,1120.92,1726.47,1698.05,1520.49,626.88,1269.23,7.39,user041330@yahoo.com%29824%7374%,127.98,154.23,358.31,630.15,84.6,37.05,287.86,LTCWODI3NT,"3619 Hill St, Denver, TX 28693, USA",focxwpqade@example.com,843-618-5035,993-204-1063,13093
A0713,Account713,True,alt_user713@example.com,11/5/1996,Golden,True,FLF,"Missing: Phone, Job Title, Salutation",52.6,False,PAH,True,True,True,user713@example.com,True,False,True,True,10/13/2018,1537.62,10/27/2018,12/3/2021,Unspecified,42.39,,"5253 Cedar St, Orlando, AZ 78211, USA",732-361-6242,"5253 Cedar St, Orlando, AZ 78211, USA",732-361-6242,8/27/2012,899.31,1160.42,6/23/2018,1729.8,6/19/2022,1/28/2022,1533.35,4/1/2020,2/5/2017,657-328-8477,Name_713,,FirstName_713,LastName_713,,,,,9,0,8,2,4,3,4,10,9,Household Account,Individual,112-851-7602,Personal,Work,,True,101-461-4700,False,30,,,,,,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,496.31,811.56,1896.7,2166.59,1228.4,2280.86,898.31,375.91,30.25,user681771@yahoo.com%20376%4461%,6.76,120.18,36.46,898.32,58.92,111.36,26.35,LTY3MZAYMJ,"6035 Elm St, Chicago, IL 14961, USA",f8zq8hhnve@example.com,516-969-4190,961-202-6992,90117
A0729,Account729,True,alt_user729@example.com,9/25/2000,,False,COR,"Missing: Job Title, Salutation",17.5,True,COR,False,True,False,user729@example.com,True,False,True,True,3/23/2021,1422.5,11/20/2014,11/3/2022,Female,6.68,,"9225 Cedar St, Chicago, WA 89989, USA",710-900-6054,"9225 Cedar St, Chicago, WA 89989, USA",710-900-6054,7/2/2019,1299.36,1971.51,1/13/2020,25.59,9/23/2023,3/31/2023,1875.09,10/25/2017,3/12/2020,302-933-3373,Name_729,,FirstName_729,LastName_729,,,,,0,7,10,4,5,3,1,2,3,Household Account,Individual,825-673-7210,Personal,Personal,Home,True,205-922-2615,False,1,,,,,,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,4170.28,116.1,502.37,323.65,1039.69,2888.67,40.02,714.16,31.53,user534394@yahoo.com%87193%4526%,33.14,36.01,63.27,717.77,115.86,46.63,263.67,LTMYMZYWMT,"4771 Pine St, Orlando, IL 49656, USA",08ewg88qle@example.com,963-456-6118,638-143-6430,54741
A0745,Account745,True,alt_user745@example.com,8/8/2010,Golden,True,,,35.2,False,TXD,True,True,True,user745@example.com,True,True,False,False,12/17/2024,1351.96,10/18/2024,3/6/2020,Male,16.23,Group_745,"1031 Maple St, , WA 65999, USA",114-159-9484,"1031 Maple St, , WA 65999, USA",114-159-9484,5/5/2019,1462.81,1702.34,5/10/2020,1603.26,2/26/2024,5/30/2023,1347.79,,2/4/2024,175-657-9680,Name_745,,FirstName_745,LastName_745,,,,Address Unknown,2,2,2,8,1,10,8,5,5,Household Account,Individual,204-628-6653,Personal,Work,,True,636-537-5989,True,29,,,,,,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,4048.17,595.55,889.97,1638.23,1181.36,1765.47,398.37,1100.61,95.96,user986115@yahoo.com%65981%6516%,13.92,157.23,284.12,863.93,140.61,4.95,227.53,LTYWMTU4MJ,"9341 Main St, Orlando, FL 47511, USA",cdvk9ny8dr@example.com,522-821-6649,632-315-9409,93218
